Rapid Ronin Transactions,Fast Ronin Transactions,Standard Ronin Transactions,Slow Ronin Transactions,Rapid Deposit ETH,Fast Deposit ETH,Standard Deposit ETH,Slow Deposit ETH,Rapid Withdraw ETH,Fast Withdraw ETH,Standard Withdraw ETH,Slow Withdraw ETH,Rapid Deposit AXS,Fast Deposit AXS,Standard Deposit AXS,Slow Deposit AXS,Rapid Withdraw AXS,Fast Withdraw AXS,Standard Withdraw AXS,Slow Withdraw AXS,Rapid Deposit SLP,Fast Deposit SLP,Standard Deposit SLP,Slow Deposit SLP,Rapid Withdraw SLP,Fast Withdraw SLP,Standard Withdraw SLP,Slow Withdraw SLP,Rapid Ethereum: Send ETH,Fast Ethereum: Send ETH,Standard Ethereum: Send ETH,Slow Ethereum: Send ETH,Rapid Ethereum: Send AXS,Fast Ethereum: Send AXS,Standard Ethereum: Send AXS,Slow Ethereum: Send AXS,Rapid Ethereum: Send SLP,Fast Ethereum: Send SLP,Standard Ethereum: Send SLP,Slow Ethereum: Send SLP,DT_HR
$0,$0,$0,$0,$71.6,$39.98,$39.45,$39.45,$90.5,$50.54,$49.86,$49.86,$63.54,$35.48,$35.01,$35.01,$80.45,$44.93,$44.33,$44.33,$63.52,$35.47,$35,$35,$84.14,$46.99,$46.36,$46.36,$9.18,$5.13,$5.06,$5.06,$15.55,$8.68,$8.57,$8.57,$16.22,$9.06,$8.94,$8.94,27/08/2021 19:27:14
$0,$0,$0,$0,$67.88,$50.21,$49.68,$49.68,$85.8,$63.47,$62.8,$62.8,$60.23,$44.56,$44.09,$44.09,$76.27,$56.42,$55.82,$55.82,$60.22,$44.55,$44.08,$44.08,$79.76,$59.01,$58.38,$58.38,$8.7,$6.44,$6.37,$6.37,$14.74,$10.91,$10.79,$10.79,$15.38,$11.38,$11.25,$11.25,27/08/2021 19:28:23
$0,$0,$0,$0,$70.43,$58.26,$57.73,$57.73,$89.02,$73.64,$72.96,$72.96,$62.5,$51.7,$51.23,$51.23,$79.14,$65.46,$64.86,$64.86,$62.48,$51.69,$51.21,$51.21,$82.76,$68.46,$67.83,$67.83,$9.03,$7.47,$7.4,$7.4,$15.3,$12.65,$12.54,$12.54,$15.96,$13.2,$13.08,$13.08,27/08/2021 19:29:35
$0,$0,$0,$0,$58.08,$46.95,$46.42,$46.42,$73.41,$59.34,$58.67,$58.67,$51.54,$41.66,$41.19,$41.19,$65.26,$52.75,$52.15,$52.15,$51.53,$41.65,$41.18,$41.18,$68.25,$55.17,$54.54,$54.54,$7.45,$6.02,$5.95,$5.95,$12.61,$10.2,$10.08,$10.08,$13.16,$10.64,$10.52,$10.52,27/08/2021 19:30:44
$0,$0,$0,$0,$61.45,$52.25,$51.72,$51.72,$77.67,$66.05,$65.37,$65.37,$54.53,$46.37,$45.9,$45.9,$69.05,$58.71,$58.11,$58.11,$54.52,$46.36,$45.89,$45.89,$72.21,$61.41,$60.78,$60.78,$7.88,$6.7,$6.63,$6.63,$13.35,$11.35,$11.23,$11.23,$13.92,$11.84,$11.72,$11.72,27/08/2021 19:31:57
$0,$0,$0,$0,$57.91,$55.92,$55.38,$55.38,$73.2,$70.68,$70,$70,$51.39,$49.62,$49.15,$49.15,$65.07,$62.83,$62.23,$62.23,$51.38,$49.61,$49.13,$49.13,$68.05,$65.71,$65.08,$65.08,$7.43,$7.17,$7.1,$7.1,$12.58,$12.14,$12.03,$12.03,$13.12,$12.67,$12.55,$12.55,27/08/2021 19:33:09
$0,$0,$0,$0,$66.41,$51.69,$51.15,$51.15,$83.95,$65.34,$64.66,$64.66,$58.94,$45.87,$45.4,$45.4,$74.62,$58.08,$57.48,$57.48,$58.92,$45.86,$45.38,$45.38,$78.04,$60.74,$60.11,$60.11,$8.52,$6.63,$6.56,$6.56,$14.42,$11.23,$11.11,$11.11,$15.05,$11.71,$11.59,$11.59,27/08/2021 19:34:21
$0,$0,$0,$0,$44.91,$41.71,$41.17,$41.17,$56.77,$52.72,$52.04,$52.04,$39.86,$37.01,$36.54,$36.54,$50.47,$46.86,$46.26,$46.26,$39.85,$37,$36.53,$36.53,$52.78,$49.01,$48.38,$48.38,$5.76,$5.35,$5.28,$5.28,$9.75,$9.06,$8.94,$8.94,$10.17,$9.45,$9.33,$9.33,27/08/2021 19:35:34
$0,$0,$0,$0,$45.48,$41.89,$41.35,$41.35,$57.49,$52.95,$52.27,$52.27,$40.36,$37.17,$36.7,$36.7,$51.1,$47.07,$46.47,$46.47,$40.35,$37.16,$36.69,$36.69,$53.45,$49.23,$48.6,$48.6,$5.83,$5.37,$5.3,$5.3,$9.88,$9.1,$8.98,$8.98,$10.3,$9.49,$9.37,$9.37,27/08/2021 19:36:48
$0,$0,$0,$0,$54.56,$40.4,$38.95,$38.95,$68.96,$51.06,$49.23,$49.23,$48.42,$35.85,$34.56,$34.56,$61.3,$45.39,$43.76,$43.76,$48.4,$35.84,$34.55,$34.55,$64.11,$47.47,$45.77,$45.77,$7,$5.18,$4.99,$4.99,$11.85,$8.77,$8.46,$8.46,$12.36,$9.15,$8.82,$8.82,27/08/2021 19:38:00
$0,$0,$0,$0,$59.27,$50.29,$49.76,$49.76,$74.92,$63.57,$62.89,$62.89,$52.6,$44.63,$44.15,$44.15,$66.6,$56.51,$55.91,$55.91,$52.58,$44.62,$44.14,$44.14,$69.65,$59.1,$58.47,$58.47,$7.6,$6.45,$6.38,$6.38,$12.87,$10.92,$10.81,$10.81,$13.43,$11.39,$11.27,$11.27,27/08/2021 19:39:09
$0,$0,$0,$0,$58.76,$44.13,$43.59,$43.59,$74.28,$55.78,$55.1,$55.1,$52.15,$39.16,$38.69,$38.69,$66.03,$49.58,$48.98,$48.98,$52.13,$39.15,$38.68,$38.68,$69.06,$51.86,$51.23,$51.23,$7.54,$5.66,$5.59,$5.59,$12.76,$9.58,$9.47,$9.47,$13.31,$10,$9.88,$9.88,27/08/2021 19:40:18
$0,$0,$0,$0,$52.43,$40.02,$39.49,$39.49,$66.27,$50.59,$49.91,$49.91,$46.52,$35.52,$35.04,$35.04,$58.91,$44.97,$44.37,$44.37,$46.51,$35.51,$35.03,$35.03,$61.61,$47.03,$46.4,$46.4,$6.72,$5.13,$5.06,$5.06,$11.39,$8.69,$8.58,$8.58,$11.88,$9.07,$8.95,$8.95,27/08/2021 19:41:32
$0,$0,$0,$0,$58.75,$37.99,$37.45,$37.45,$74.26,$48.01,$47.34,$47.34,$52.14,$33.71,$33.23,$33.23,$66.02,$42.68,$42.08,$42.08,$52.13,$33.7,$33.23,$33.23,$69.04,$44.64,$44.01,$44.01,$7.53,$4.87,$4.8,$4.8,$12.76,$8.25,$8.13,$8.13,$13.31,$8.61,$8.48,$8.48,27/08/2021 19:42:41
$0,$0,$0,$0,$40.51,$37.62,$37.08,$37.08,$51.2,$47.55,$46.87,$46.87,$35.95,$33.38,$32.91,$32.91,$45.51,$42.27,$41.66,$41.66,$35.94,$33.37,$32.9,$32.9,$47.6,$44.2,$43.57,$43.57,$5.19,$4.82,$4.76,$4.76,$8.8,$8.17,$8.05,$8.05,$9.18,$8.52,$8.4,$8.4,27/08/2021 19:43:50
$0,$0,$0,$0,$57.29,$38.28,$37.47,$37.47,$72.41,$48.38,$47.36,$47.36,$50.84,$33.97,$33.25,$33.25,$64.37,$43.01,$42.1,$42.1,$50.83,$33.96,$33.24,$33.24,$67.32,$44.98,$44.03,$44.03,$7.35,$4.91,$4.81,$4.81,$12.44,$8.31,$8.14,$8.14,$12.98,$8.67,$8.49,$8.49,27/08/2021 19:45:03
$0,$0,$0,$0,$59.78,$44.79,$44.25,$44.25,$75.56,$56.61,$55.94,$55.94,$53.05,$39.75,$39.27,$39.27,$67.17,$50.32,$49.72,$49.72,$53.03,$39.74,$39.26,$39.26,$70.24,$52.63,$52,$52,$7.67,$5.74,$5.68,$5.68,$12.98,$9.73,$9.61,$9.61,$13.54,$10.15,$10.03,$10.03,27/08/2021 19:46:15
$0,$0,$0,$0,$45.48,$40.13,$39.6,$39.6,$57.49,$50.73,$50.05,$50.05,$40.36,$35.61,$35.14,$35.14,$51.11,$45.09,$44.49,$44.49,$40.35,$35.6,$35.13,$35.13,$53.45,$47.16,$46.53,$46.53,$5.83,$5.15,$5.08,$5.08,$9.88,$8.72,$8.6,$8.6,$10.3,$9.09,$8.97,$8.97,27/08/2021 19:47:24
$0,$0,$0,$0,$53.31,$38.49,$37.95,$37.95,$67.39,$48.65,$47.97,$47.97,$47.31,$34.15,$33.68,$33.68,$59.9,$43.24,$42.64,$42.64,$47.3,$34.14,$33.67,$33.67,$62.65,$45.23,$44.6,$44.6,$6.84,$4.94,$4.87,$4.87,$11.58,$8.36,$8.24,$8.24,$12.08,$8.72,$8.6,$8.6,27/08/2021 19:48:33
$0,$0,$0,$0,$57.78,$46.01,$45.47,$45.47,$73.03,$58.15,$57.48,$57.48,$51.27,$40.83,$40.35,$40.35,$64.92,$51.7,$51.09,$51.09,$51.26,$40.82,$40.34,$40.34,$67.9,$54.07,$53.44,$53.44,$7.41,$5.9,$5.83,$5.83,$12.55,$9.99,$9.88,$9.88,$13.09,$10.42,$10.3,$10.3,27/08/2021 19:49:46
$0,$0,$0,$0,$33.17,$30.02,$28.97,$28.97,$41.93,$37.94,$36.61,$36.61,$29.44,$26.64,$25.7,$25.7,$37.27,$33.73,$32.55,$32.55,$29.43,$26.63,$25.7,$25.7,$38.98,$35.27,$34.04,$34.04,$4.25,$3.85,$3.71,$3.71,$7.2,$6.52,$6.29,$6.29,$7.52,$6.8,$6.56,$6.56,27/08/2021 19:51:00
$0,$0,$0,$0,$54.63,$34.07,$33.53,$33.53,$69.05,$43.06,$42.38,$42.38,$48.48,$30.23,$29.76,$29.76,$61.38,$38.28,$37.68,$37.68,$48.47,$30.22,$29.75,$29.75,$64.19,$40.03,$39.4,$39.4,$7.01,$4.37,$4.3,$4.3,$11.86,$7.4,$7.28,$7.28,$12.38,$7.72,$7.6,$7.6,27/08/2021 19:52:11
$0,$0,$0,$0,$55.62,$39.57,$39.04,$39.04,$70.3,$50.02,$49.34,$49.34,$49.35,$35.12,$34.64,$34.64,$62.49,$44.46,$43.86,$43.86,$49.34,$35.11,$34.63,$34.63,$65.35,$46.5,$45.87,$45.87,$7.13,$5.07,$5.01,$5.01,$12.08,$8.59,$8.48,$8.48,$12.6,$8.97,$8.84,$8.84,27/08/2021 19:53:20
$0,$0,$0,$0,$43.9,$35.96,$35.42,$35.42,$55.49,$45.45,$44.77,$44.77,$38.96,$31.91,$31.43,$31.43,$49.33,$40.4,$39.8,$39.8,$38.95,$31.9,$31.43,$31.43,$51.59,$42.25,$41.63,$41.63,$5.63,$4.61,$4.54,$4.54,$9.54,$7.81,$7.69,$7.69,$9.95,$8.15,$8.02,$8.02,27/08/2021 19:54:30
$0,$0,$0,$0,$52.34,$35.36,$34.52,$34.52,$66.16,$44.69,$43.64,$43.64,$46.45,$31.38,$30.63,$30.63,$58.81,$39.73,$38.79,$38.79,$46.44,$31.37,$30.63,$30.63,$61.51,$41.55,$40.57,$40.57,$6.71,$4.53,$4.43,$4.43,$11.37,$7.68,$7.5,$7.5,$11.86,$8.01,$7.82,$7.82,27/08/2021 19:55:42
$0,$0,$0,$0,$51.68,$39.13,$38.42,$38.42,$65.33,$49.46,$48.57,$48.57,$45.86,$34.72,$34.1,$34.1,$58.07,$43.96,$43.17,$43.17,$45.85,$34.71,$34.09,$34.09,$60.73,$45.98,$45.15,$45.15,$6.63,$5.02,$4.93,$4.93,$11.23,$8.5,$8.35,$8.35,$11.71,$8.86,$8.7,$8.7,27/08/2021 19:56:55
$0,$0,$0,$0,$53.96,$50.52,$49.98,$49.98,$68.21,$63.86,$63.18,$63.18,$47.88,$44.83,$44.36,$44.36,$60.63,$56.77,$56.16,$56.16,$47.87,$44.82,$44.35,$44.35,$63.41,$59.37,$58.74,$58.74,$6.92,$6.48,$6.41,$6.41,$11.72,$10.97,$10.86,$10.86,$12.22,$11.45,$11.32,$11.32,27/08/2021 19:58:05
$0,$0,$0,$0,$57.67,$41.84,$41.3,$41.3,$72.89,$52.88,$52.2,$52.2,$51.17,$37.13,$36.65,$36.65,$64.79,$47.01,$46.41,$46.41,$51.16,$37.12,$36.64,$36.64,$67.76,$49.16,$48.53,$48.53,$7.4,$5.37,$5.3,$5.3,$12.52,$9.09,$8.97,$8.97,$13.06,$9.48,$9.36,$9.36,27/08/2021 19:59:21
$0,$0,$0,$0,$39.15,$32.49,$31.78,$31.78,$49.49,$41.07,$40.17,$40.17,$34.74,$28.83,$28.2,$28.2,$43.99,$36.51,$35.71,$35.71,$34.73,$28.82,$28.19,$28.19,$46.01,$38.18,$37.34,$37.34,$5.02,$4.17,$4.08,$4.08,$8.5,$7.06,$6.9,$6.9,$8.87,$7.36,$7.2,$7.2,27/08/2021 20:00:32
$0,$0,$0,$0,$50.13,$38.68,$37.61,$37.61,$63.36,$48.9,$47.54,$47.54,$44.48,$34.33,$33.37,$33.37,$56.32,$43.47,$42.26,$42.26,$44.47,$34.32,$33.37,$33.37,$58.91,$45.46,$44.2,$44.2,$6.43,$4.96,$4.82,$4.82,$10.89,$8.4,$8.17,$8.17,$11.36,$8.76,$8.52,$8.52,27/08/2021 20:01:43
$0,$0,$0,$0,$57.58,$46.76,$45.61,$45.61,$72.78,$59.1,$57.66,$57.66,$51.1,$41.49,$40.48,$40.48,$64.7,$52.54,$51.25,$51.25,$51.08,$41.48,$40.47,$40.47,$67.66,$54.95,$53.6,$53.6,$7.38,$6,$5.85,$5.85,$12.51,$10.16,$9.91,$9.91,$13.04,$10.59,$10.33,$10.33,27/08/2021 20:02:54
$0,$0,$0,$0,$61.74,$50.44,$49.91,$49.91,$78.04,$63.76,$63.08,$63.08,$54.79,$44.76,$44.29,$44.29,$69.37,$56.68,$56.08,$56.08,$54.77,$44.75,$44.28,$44.28,$72.55,$59.28,$58.65,$58.65,$7.92,$6.47,$6.4,$6.4,$13.41,$10.96,$10.84,$10.84,$13.99,$11.43,$11.31,$11.31,27/08/2021 20:04:07
$0,$0,$0,$0,$49.02,$40.2,$39.57,$39.57,$61.97,$50.81,$50.02,$50.02,$43.5,$35.67,$35.11,$35.11,$55.08,$45.17,$44.46,$44.46,$43.49,$35.66,$35.11,$35.11,$57.61,$47.24,$46.5,$46.5,$6.29,$5.16,$5.07,$5.07,$10.65,$8.73,$8.59,$8.59,$11.11,$9.11,$8.96,$8.96,27/08/2021 20:05:16
$0,$0,$0,$0,$53.7,$47.26,$46.72,$46.72,$67.88,$59.74,$59.06,$59.06,$47.66,$41.94,$41.46,$41.46,$60.34,$53.1,$52.5,$52.5,$47.65,$41.93,$41.45,$41.45,$63.11,$55.54,$54.9,$54.9,$6.89,$6.06,$5.99,$5.99,$11.66,$10.26,$10.15,$10.15,$12.17,$10.71,$10.58,$10.58,27/08/2021 20:06:28
$0,$0,$0,$0,$49.99,$39.24,$37.95,$37.95,$63.19,$49.6,$47.97,$47.97,$44.36,$34.82,$33.68,$33.68,$56.17,$44.09,$42.64,$42.64,$44.35,$34.81,$33.67,$33.67,$58.74,$46.11,$44.6,$44.6,$6.41,$5.03,$4.87,$4.87,$10.86,$8.52,$8.24,$8.24,$11.32,$8.89,$8.6,$8.6,27/08/2021 20:07:39
$0,$0,$0,$0,$63.93,$54.26,$53.72,$53.72,$80.81,$68.58,$67.9,$67.9,$56.73,$48.15,$47.67,$47.67,$71.83,$60.96,$60.36,$60.36,$56.72,$48.13,$47.66,$47.66,$75.13,$63.76,$63.13,$63.13,$8.2,$6.96,$6.89,$6.89,$13.89,$11.78,$11.67,$11.67,$14.48,$12.29,$12.17,$12.17,27/08/2021 20:08:48
$0,$0,$0,$0,$66.61,$56.9,$56.36,$56.36,$84.19,$71.92,$71.24,$71.24,$59.11,$50.5,$50.02,$50.02,$74.84,$63.94,$63.33,$63.33,$59.09,$50.48,$50.01,$50.01,$78.27,$66.87,$66.24,$66.24,$8.54,$7.3,$7.23,$7.23,$14.47,$12.36,$12.24,$12.24,$15.09,$12.89,$12.77,$12.77,27/08/2021 20:09:58
$0,$0,$0,$0,$57.16,$46.41,$45.14,$45.14,$72.25,$58.66,$57.05,$57.05,$50.73,$41.19,$40.06,$40.06,$64.23,$52.15,$50.72,$50.72,$50.71,$41.17,$40.05,$40.05,$67.17,$54.54,$53.04,$53.04,$7.33,$5.95,$5.79,$5.79,$12.41,$10.08,$9.8,$9.8,$12.95,$10.51,$10.23,$10.23,27/08/2021 20:11:07
$0,$0,$0,$0,$59.59,$47.31,$46.78,$46.78,$75.32,$59.8,$59.12,$59.12,$52.88,$41.99,$41.51,$41.51,$66.95,$53.16,$52.56,$52.56,$52.87,$41.98,$41.5,$41.5,$70.02,$55.6,$54.97,$54.97,$7.64,$6.07,$6,$6,$12.94,$10.28,$10.16,$10.16,$13.5,$10.72,$10.6,$10.6,27/08/2021 20:12:23
$0,$0,$0,$0,$57.45,$46.59,$46.05,$46.05,$72.62,$58.88,$58.2,$58.2,$50.98,$41.34,$40.86,$40.86,$64.55,$52.34,$51.74,$51.74,$50.97,$41.33,$40.85,$40.85,$67.51,$54.74,$54.11,$54.11,$7.37,$5.97,$5.91,$5.91,$12.48,$10.12,$10,$10,$13.02,$10.55,$10.43,$10.43,27/08/2021 20:13:35
$0,$0,$0,$0,$54.76,$41.34,$40.8,$40.8,$69.21,$52.25,$51.57,$51.57,$48.59,$36.68,$36.21,$36.21,$61.53,$46.45,$45.84,$45.84,$48.58,$36.67,$36.2,$36.2,$64.35,$48.58,$47.95,$47.95,$7.02,$5.3,$5.23,$5.23,$11.89,$8.98,$8.86,$8.86,$12.41,$9.36,$9.24,$9.24,27/08/2021 20:14:48
$0,$0,$0,$0,$57.98,$46.55,$45.63,$45.63,$73.29,$58.84,$57.68,$57.68,$51.45,$41.31,$40.49,$40.49,$65.15,$52.3,$51.27,$51.27,$51.44,$41.3,$40.48,$40.48,$68.13,$54.7,$53.62,$53.62,$7.44,$5.97,$5.85,$5.85,$12.59,$10.11,$9.91,$9.91,$13.14,$10.55,$10.34,$10.34,27/08/2021 20:16:01
$0,$0,$0,$0,$65.51,$62.01,$61.47,$61.47,$82.8,$78.38,$77.7,$77.7,$58.13,$55.03,$54.55,$54.55,$73.61,$69.68,$69.07,$69.07,$58.12,$55.01,$54.54,$54.54,$76.98,$72.87,$72.24,$72.24,$8.4,$7.95,$7.88,$7.88,$14.23,$13.47,$13.35,$13.35,$14.84,$14.05,$13.93,$13.93,27/08/2021 20:17:13
$0,$0,$0,$0,$73.43,$61.64,$61.1,$61.1,$92.81,$77.91,$77.23,$77.23,$65.16,$54.7,$54.22,$54.22,$82.5,$69.25,$68.65,$68.65,$65.14,$54.68,$54.21,$54.21,$86.28,$72.43,$71.8,$71.8,$9.42,$7.9,$7.84,$7.84,$15.95,$13.39,$13.27,$13.27,$16.63,$13.96,$13.84,$13.84,27/08/2021 20:18:23
$0,$0,$0,$0,$56.27,$49.83,$49.29,$49.29,$71.12,$62.98,$62.3,$62.3,$49.93,$44.22,$43.74,$43.74,$63.22,$55.99,$55.39,$55.39,$49.92,$44.21,$43.73,$43.73,$66.12,$58.55,$57.92,$57.92,$7.22,$6.39,$6.32,$6.32,$12.22,$10.82,$10.71,$10.71,$12.75,$11.29,$11.17,$11.17,27/08/2021 20:19:34
$0,$0,$0,$0,$52.25,$42.82,$42.29,$42.29,$66.04,$54.13,$53.45,$53.45,$46.36,$38,$37.53,$37.53,$58.71,$48.12,$47.52,$47.52,$46.35,$37.99,$37.52,$37.52,$61.4,$50.32,$49.69,$49.69,$6.7,$5.49,$5.42,$5.42,$11.35,$9.3,$9.18,$9.18,$11.84,$9.7,$9.58,$9.58,27/08/2021 20:20:46
$0,$0,$0,$0,$49.76,$32.13,$31.58,$31.58,$62.9,$40.62,$39.91,$39.91,$44.16,$28.52,$28.02,$28.02,$55.91,$36.1,$35.48,$35.48,$44.15,$28.51,$28.01,$28.01,$58.47,$37.76,$37.1,$37.1,$6.38,$4.12,$4.05,$4.05,$10.81,$6.98,$6.86,$6.86,$11.27,$7.28,$7.15,$7.15,27/08/2021 20:21:58
$0,$0,$0,$0,$34.67,$29.43,$28.36,$28.36,$43.82,$37.2,$35.85,$35.85,$30.76,$26.12,$25.17,$25.17,$38.95,$33.07,$31.87,$31.87,$30.76,$26.11,$25.16,$25.16,$40.74,$34.58,$33.33,$33.33,$4.45,$3.77,$3.64,$3.64,$7.53,$6.39,$6.16,$6.16,$7.85,$6.67,$6.42,$6.42,27/08/2021 20:23:07
$0,$0,$0,$0,$48.7,$32.47,$31.94,$31.94,$61.55,$41.05,$40.37,$40.37,$43.22,$28.82,$28.34,$28.34,$54.72,$36.49,$35.89,$35.89,$43.2,$28.81,$28.34,$28.34,$57.23,$38.16,$37.53,$37.53,$6.25,$4.16,$4.1,$4.1,$10.58,$7.05,$6.94,$6.94,$11.03,$7.36,$7.24,$7.24,27/08/2021 20:24:23
$0,$0,$0,$0,$46.53,$39.01,$38.47,$38.47,$58.82,$49.31,$48.63,$48.63,$41.29,$34.62,$34.14,$34.14,$52.28,$43.83,$43.23,$43.23,$41.28,$34.61,$34.13,$34.13,$54.68,$45.84,$45.21,$45.21,$5.97,$5,$4.93,$4.93,$10.11,$8.47,$8.36,$8.36,$10.54,$8.84,$8.72,$8.72,27/08/2021 20:25:35
$0,$0,$0,$0,$43.25,$38.52,$37.98,$37.98,$54.67,$48.69,$48.01,$48.01,$38.38,$34.18,$33.71,$33.71,$48.6,$43.28,$42.68,$42.68,$38.37,$34.17,$33.7,$33.7,$50.83,$45.26,$44.64,$44.64,$5.55,$4.94,$4.87,$4.87,$9.39,$8.37,$8.25,$8.25,$9.8,$8.73,$8.61,$8.61,27/08/2021 20:26:45
$0,$0,$0,$0,$50.48,$38.5,$37.97,$37.97,$63.8,$48.66,$47.99,$47.99,$44.79,$34.17,$33.69,$33.69,$56.72,$43.26,$42.66,$42.66,$44.78,$34.16,$33.68,$33.68,$59.32,$45.24,$44.61,$44.61,$6.47,$4.94,$4.87,$4.87,$10.96,$8.36,$8.25,$8.25,$11.44,$8.72,$8.6,$8.6,27/08/2021 20:27:54
$0,$0,$0,$0,$50.7,$45,$44.47,$44.47,$64.08,$56.88,$56.21,$56.21,$44.99,$39.94,$39.46,$39.46,$56.97,$50.56,$49.96,$49.96,$44.98,$39.93,$39.45,$39.45,$59.58,$52.88,$52.25,$52.25,$6.5,$5.77,$5.7,$5.7,$11.01,$9.77,$9.66,$9.66,$11.49,$10.2,$10.07,$10.07,27/08/2021 20:29:07
$0,$0,$0,$0,$48.29,$34.82,$34.28,$34.28,$61.04,$44.01,$43.33,$43.33,$42.85,$30.9,$30.42,$30.42,$54.26,$39.12,$38.52,$38.52,$42.84,$30.89,$30.42,$30.42,$56.75,$40.92,$40.29,$40.29,$6.19,$4.47,$4.4,$4.4,$10.49,$7.56,$7.45,$7.45,$10.94,$7.89,$7.77,$7.77,27/08/2021 20:30:20
$0,$0,$0,$0,$54.54,$45.35,$44.81,$44.81,$68.94,$57.32,$56.64,$56.64,$48.4,$40.24,$39.76,$39.76,$61.28,$50.95,$50.35,$50.35,$48.39,$40.23,$39.75,$39.75,$64.09,$53.29,$52.66,$52.66,$6.99,$5.82,$5.75,$5.75,$11.85,$9.85,$9.73,$9.73,$12.36,$10.27,$10.15,$10.15,27/08/2021 20:31:29
$0,$0,$0,$0,$55.77,$48.06,$47.52,$47.52,$70.49,$60.75,$60.07,$60.07,$49.49,$42.65,$42.17,$42.17,$62.66,$54,$53.4,$53.4,$49.48,$42.64,$42.16,$42.16,$65.53,$56.47,$55.84,$55.84,$7.15,$6.16,$6.09,$6.09,$12.11,$10.44,$10.32,$10.32,$12.63,$10.89,$10.77,$10.77,27/08/2021 20:32:41
$0,$0,$0,$0,$64.36,$49.74,$49.2,$49.2,$81.35,$62.87,$62.19,$62.19,$57.11,$44.14,$43.66,$43.66,$72.31,$55.89,$55.28,$55.28,$57.1,$44.13,$43.65,$43.65,$75.63,$58.45,$57.82,$57.82,$8.25,$6.38,$6.31,$6.31,$13.98,$10.8,$10.69,$10.69,$14.58,$11.27,$11.15,$11.15,27/08/2021 20:33:51
$0,$0,$0,$0,$63.3,$52.14,$51.6,$51.6,$80.01,$65.9,$65.22,$65.22,$56.17,$46.27,$45.79,$45.79,$71.12,$58.58,$57.98,$57.98,$56.16,$46.25,$45.78,$45.78,$74.38,$61.27,$60.64,$60.64,$8.12,$6.69,$6.62,$6.62,$13.75,$11.32,$11.21,$11.21,$14.34,$11.81,$11.69,$11.69,27/08/2021 20:35:02
$0,$0,$0,$0,$55.89,$45.05,$44.51,$44.51,$70.65,$56.94,$56.27,$56.27,$49.6,$39.98,$39.5,$39.5,$62.8,$50.62,$50.02,$50.02,$49.59,$39.97,$39.49,$39.49,$65.68,$52.94,$52.31,$52.31,$7.17,$5.78,$5.71,$5.71,$12.14,$9.78,$9.67,$9.67,$12.66,$10.21,$10.08,$10.08,27/08/2021 20:36:14
$0,$0,$0,$0,$55.75,$47.49,$46.95,$46.95,$70.47,$60.02,$59.35,$59.35,$49.47,$42.14,$41.67,$41.67,$62.64,$53.36,$52.76,$52.76,$49.46,$42.13,$41.66,$41.66,$65.51,$55.8,$55.17,$55.17,$7.15,$6.09,$6.02,$6.02,$12.11,$10.31,$10.2,$10.2,$12.63,$10.76,$10.64,$10.64,27/08/2021 20:37:30
$0,$0,$0,$0,$47.17,$38.06,$37.52,$37.52,$59.63,$48.11,$47.43,$47.43,$41.86,$33.77,$33.3,$33.3,$53,$42.76,$42.16,$42.16,$41.85,$33.77,$33.29,$33.29,$55.43,$44.72,$44.09,$44.09,$6.05,$4.88,$4.81,$4.81,$10.25,$8.27,$8.15,$8.15,$10.69,$8.62,$8.5,$8.5,27/08/2021 20:38:42
$0,$0,$0,$0,$53.6,$45.52,$44.98,$44.98,$67.75,$57.54,$56.86,$56.86,$47.56,$40.39,$39.92,$39.92,$60.22,$51.15,$50.54,$50.54,$47.55,$40.38,$39.91,$39.91,$62.98,$53.49,$52.86,$52.86,$6.87,$5.84,$5.77,$5.77,$11.64,$9.89,$9.77,$9.77,$12.14,$10.31,$10.19,$10.19,27/08/2021 20:39:56
$0,$0,$0,$0,$59.44,$47.13,$46.51,$46.51,$75.14,$59.57,$58.79,$58.79,$52.75,$41.82,$41.27,$41.27,$66.79,$52.95,$52.26,$52.26,$52.74,$41.81,$41.26,$41.26,$69.85,$55.38,$54.65,$54.65,$7.62,$6.04,$5.96,$5.96,$12.91,$10.24,$10.1,$10.1,$13.47,$10.68,$10.54,$10.54,27/08/2021 20:41:08
$0,$0,$0,$0,$65.37,$51.93,$47.68,$47.68,$82.62,$65.63,$60.27,$60.27,$58.01,$46.08,$42.32,$42.32,$73.45,$58.34,$53.58,$53.58,$57.99,$46.07,$42.31,$42.31,$76.81,$61.02,$56.04,$56.04,$8.38,$6.66,$6.12,$6.12,$14.2,$11.28,$10.36,$10.36,$14.81,$11.76,$10.8,$10.8,27/08/2021 20:42:19
$0,$0,$0,$0,$127.32,$76.75,$76.21,$76.21,$160.93,$97.01,$96.33,$96.33,$112.98,$68.11,$67.63,$67.63,$143.05,$86.23,$85.63,$85.63,$112.95,$68.09,$67.61,$67.61,$149.61,$90.19,$89.56,$89.56,$16.33,$9.84,$9.77,$9.77,$27.65,$16.67,$16.55,$16.55,$28.84,$17.39,$17.27,$17.27,27/08/2021 20:43:31
